health_x_economy,freedom,family,health,economy_t-1_x_health_t-1,family_generosity_ratio,continent,happiness_score,trust,economy_health_ratio,health_x_country_economy_mean,economy,family_t-1_x_freedom_t-1,country_economy_mean
1.2423097848,0.65124,1.30923,0.93156,0.0,3.0053715308863023,Oceania,7.284,0.35637,1.431540302929463,1.2994190585105871,1.33358,0.0,1.3948849870224
1.229498816,0.56837,1.10476,0.8512,1.2423097848,2.3303239959500504,Oceania,7.313,0.32331,1.6969138050539823,1.1873261009534668,1.44443,0.8526229452,1.3948849870224
1.2526781585679114,0.601607382297516,1.51004195213318,0.84388679265976,1.229498816,3.1610063070527565,Oceania,7.28399991989136,0.089847519993782,1.7590005650258258,1.177125017827584,1.484414935112,0.6279124412,1.3948849870224
1.2194,0.647,1.573,0.91,1.2526781585679114,4.357220021606049,Oceania,7.272,0.082,1.4725112910847136,1.269345338190384,1.34,0.9084523859822734,1.3948849870224
1.4213920000000002,0.557,1.548,1.036,1.2194,4.662510165356465,Oceania,7.228,0.08549999999999999,1.324311541394388,1.4451008465552064,1.372,1.017731,1.3948849870224
1.1906963365999998,0.62433,1.29704,0.89042,0.0,3.9198525189640057,Europe,7.2,0.18676,1.5017800388576306,1.2451111962839603,1.33723,0.0,1.398341452667236
1.168498647,0.54355,1.08383,0.80565,1.1906963365999998,3.2977240917665673,Europe,7.119,0.21348,1.8002383139289528,1.1265737913413587,1.45038,0.8097809832,1.398341452667236
1.2124726609252143,0.567766189575195,1.4599449634552,0.815328419208527,1.168498647,4.613037958607683,Europe,7.00600004196167,0.221060365438461,1.8239018649210093,1.140107526116933,1.48709726333618,0.5891157965,1.398341452667236
1.194831,0.617,1.504,0.891,1.2124726609252143,6.214619230610305,Europe,7.139,0.224,1.505033613539691,1.2459222343265073,1.341,0.8289073888904561,1.398341452667236
1.398016,0.532,1.475,1.016,1.194831,6.0448342281054055,Europe,7.246,0.226,1.3543173787659568,1.4207149159099117,1.376,0.927968,1.398341452667236
0.6557503505,0.3703,0.93793,0.64045,0.0,12.02474358974359,Asia,5.212,0.16065,1.5986790744152641,0.6876155259598834,1.02389,0.0,1.0736443531265258
0.6124777991999999,0.35327,0.76042,0.54504,0.6557503505,13.480234001063641,Asia,5.291,0.17914,2.061700761398037,0.5851791182280817,1.12373,0.34731547900000004,1.0736443531265258
0.6238398899004671,0.398155838251114,1.15240025520325,0.540775775909424,0.6124777991999999,25.450906487606122,Asia,5.23400020599365,0.180987507104874,2.133195466712583,0.5806008581127687,1.15360176563263,0.2686335734,1.0736443531265258
0.617472,0.43,1.161,0.603,0.6238398899004671,37.43953563366656,Asia,5.201,0.176,1.698147626075853,0.6474075449352951,1.024,0.4588348896112477,1.0736443531265258
0.802067,0.351,1.147,0.769,0.617472,32.76206798057697,Asia,5.208,0.182,1.3562892550161896,0.8256325075542984,1.043,0.49923,1.0736443531265258
0.9890605216000001,0.45492,1.21624,0.74716,0.0,7.004780279905546,Asia,5.96,0.306,1.7716985425003682,1.0389128689871299,1.32376,0.0,1.390482452201844
0.9461800704,0.47375,0.94397,0.65696,0.9890605216000001,5.504840214602285,Asia,6.218,0.25772,2.1922462212886433,0.9134913517985234,1.44024,0.5532919008,1.390482452201844
0.9721312169267434,0.536746919155121,1.32311046123505,0.653133034706116,0.9461800704,7.662277365855466,Asia,6.08699989318848,0.257042169570923,2.278845799341543,0.9081700237121921,1.48841226100922,0.4472057875,1.390482452201844
0.933924,0.594,1.366,0.698,0.9721312169267434,5.621167853174767,Asia,6.105,0.123,1.916877981690807,0.970556751636887,1.338,0.7101754637698241,1.390482452201844
1.1863020000000002,0.536,1.368,0.871,0.933924,5.364495509980001,Asia,6.199,0.11,1.5637019092777353,1.211110215867806,1.362,0.811404,1.390482452201844
0.23916994919999998,0.4082,0.43106,0.60164,0.0,2.0310983367101727,Asia,4.694,0.12569,0.6607329842931938,0.31525731145096053,0.39753,0.0,0.5239965950584412
0.28707850529999995,0.39778,0.24749,0.52989,0.23916994919999998,1.293524277426436,Asia,4.643,0.12583,1.0224004529156445,0.2776605557555174,0.54177,0.175958692,0.5239965950584412
0.312843436113397,0.478356659412384,0.735131740570068,0.533241033554077,0.28707850529999995,4.267438178600625,Asia,4.60799980163574,0.123717859387398,1.1002003528844742,0.27941648592778034,0.586682975292206,0.0984465722,0.5239965950584412
0.30802799999999997,0.58,0.85,0.579,0.312843436113397,5.555192471080321,Asia,4.5,0.144,0.9188096924060035,0.30339402853883746,0.532,0.351655163647109,0.5239965950584412
0.406326,0.527,0.928,0.723,0.30802799999999997,5.590024697307391,Asia,4.456,0.143,0.7773059847028396,0.378849538227253,0.562,0.49299999999999994,0.5239965950584412
0.7595756735999999,0.37938,1.23289,0.73608,0.0,11.160405539965602,Europe,5.813,0.1909,1.4018937901615292,0.7986611623881078,1.03192,0.0,1.085019511993408
0.7134664448,0.29091,1.04993,0.63104,0.7595756735999999,7.53015850247436,Europe,5.802,0.17457,1.7916488392361936,0.6846907128483203,1.13062,0.4677338082,1.085019511993408
0.7375532563398222,0.295400261878967,1.44494521617889,0.637714266777039,0.7134664448,9.313363936618957,Europe,5.56899976730347,0.156313821673393,1.8135699395792246,0.6919324225296569,1.15655755996704,0.3054351363,1.085019511993408
0.7273,0.307,1.498,0.7,0.7375532563398222,14.83021483021483,Europe,5.483,0.154,1.484264510506993,0.7595136583953856,1.039,0.42683719526000474,1.085019511993408
0.841863,0.235,1.465,0.789,0.7273,15.58344856930114,Europe,5.323,0.142,1.352327600410641,0.856080394962799,1.067,0.459886,1.085019511993408
1.1726829594,0.5845,1.28566,0.89667,0.0,5.777987506179497,Europe,6.937,0.2254,1.4585136280501407,1.2332782610910449,1.30782,0.0,1.375398152153016
1.1682353901,0.51354,1.05249,0.81959,1.1726829594,4.341776329359349,Europe,6.929,0.26248,1.7391288433382137,1.1272625715230906,1.42539,0.75146827,1.375398152153016
1.1975071388990877,0.539770722389221,1.46231269836426,0.818091869354248,1.1682353901,6.3163216140652505,Europe,6.89099979400635,0.251343131065369,1.7892402102937197,1.1252020454012395,1.46378076076508,0.5404957146,1.375398152153016
1.183656,0.583,1.483,0.894,1.1975071388990877,7.887878304345514,Europe,6.927,0.24,1.4809677744096823,1.2296059480247965,1.324,0.7893135815550076,1.375398152153016
1.337016,0.473,1.504,0.986,1.183656,9.399412536716454,Europe,6.923,0.21,1.375239602032434,1.3561425780228737,1.356,0.864589,1.375398152153016
0.3992573504,0.51231,0.68655,0.45569,0.0,2.8986700443318556,North America,5.956,0.10771,1.922668422207593,0.39358481738992057,0.87616,0.0,0.8637117720158893
0.4087630110373687,0.547509372234344,1.08141779899597,0.450191766023636,0.3992573504,4.50542615007534,North America,5.95599985122681,0.0965810716152191,2.0168186457091744,0.3888359279792373,0.907975316047668,0.3517264305,0.8637117720158893
0.382518,0.593,1.101,0.474,0.4087630110373687,6.0160646959182555,North America,5.956,0.089,1.7024957279382293,0.40939937993553155,0.807,0.5920863802513295,0.8637117720158893
0.091470015,0.4845,0.35386,0.3191,0.0,1.9377909205410435,Africa,3.34,0.0801,0.8982795901099935,0.12021935552157857,0.28665,0.0,0.3767450815467834
0.0830584972,0.39747,0.10419,0.21028,0.091470015,0.516277686933254,Africa,3.484,0.06681,1.8783109039897286,0.07922195574765761,0.39499,0.17144517,0.3767450815467834
0.0904978507363497,0.425962775945663,1.25391757488251,0.209930211305618,0.0830584972,6.029654036666157,Africa,3.65700006484985,0.0609290152788162,2.053372267527965,0.07909017457746852,0.431085407733917,0.0414123993,0.3767450815467834
0.09072,0.44,1.255,0.24,0.0904978507363497,7.698914177044352,Africa,4.141,0.067,1.574934377734261,0.090418819571228,0.378,0.5341222110040077,0.3767450815467834
0.15602100000000002,0.349,1.2715,0.397,0.09072,7.265299125764242,Africa,4.883,0.082,0.98989949875318,0.149567797374073,0.393,0.5521999999999999,0.3767450815467834
0.4422750094,0.53206,1.10395,0.57407,0.0,2.2999437488281003,Asia,5.253,0.15445,1.3420080824972132,0.47275082291057746,0.77042,0.0,0.8235072777023316
0.424294993,0.46074,0.90836,0.49759,0.4422750094,1.871093991389787,Asia,5.196,0.1616,1.7136254019292605,0.4097689863119031,0.8527,0.5873676369999999,0.8235072777023316
0.43905965229252786,0.501537680625916,1.34012651443481,0.495879292488098,0.424294993,2.826886186923967,Asia,5.01100015640259,0.173380389809608,1.7855122139643884,0.4083602062258318,0.885416388511658,0.4185177864,0.8235072777023316
0.41949200000000003,0.541,1.335,0.527,0.43905965229252786,3.667481662591687,Asia,5.082,0.171,1.5104077721485363,0.43398833534912873,0.796,0.6721239437949277,0.8235072777023316
0.49105199999999993,0.457,1.321,0.604,0.41949200000000003,3.5701737790870514,Asia,5.082,0.167,1.3460042052283903,0.49739839573220823,0.813,0.7222350000000001,0.8235072777023316
0.367373136,0.57414,0.97841,0.5392,0.0,4.764133028193018,South America,5.89,0.088,1.2635707794736746,0.41370730008258055,0.68133,0.0,0.7672613132095336
0.373045134,0.50961,0.83779,0.4697,0.367373136,3.860961334623715,South America,5.822,0.07746,1.6908730919077728,0.36038263881451793,0.79422,0.5617443174,0.7672613132095336
0.3948923303996495,0.558732926845551,1.22761905193329,0.473630249500275,0.373045134,5.442280036002362,South America,5.82299995422363,0.0604777261614799,1.7603161195175916,0.36339816720734003,0.833756566047668,0.4269461619,0.7672613132095336
0.381508,0.606,1.223,0.508,0.3948923303996495,8.673143748670308,South America,5.752,0.054,1.47831735595756,0.38976874711044307,0.751,0.6859111859380476,0.7672613132095336
0.547856,0.511,1.209,0.706,0.381508,8.824173417998685,South America,5.779,0.064,1.0991345731646862,0.5416864871259307,0.776,0.7411380000000001,0.7672613132095336
0.6581358063,0.09245,0.91916,0.79081,0.0,3.704945785803539,Europe,4.949,0.00227,1.0523633696669281,0.7288847400310762,0.83223,0.0,0.9216938835258484
0.6608341378,0.09511,0.64367,0.70766,0.6581358063,2.1534626965540316,Europe,5.163,0.0,1.3195839868865433,0.6522458936159018,0.93383,0.084976342,0.9216938835258484
0.6927816696026843,0.204403176903725,1.0693359375,0.705186307430267,0.6608341378,3.2514719114636255,Europe,5.18200016021729,0.0,1.3931006264186758,0.6499659063046556,0.982409417629242,0.061219453699999996,0.9216938835258484
0.69357,0.28,1.078,0.758,0.6927816696026843,4.990509698625064,Europe,5.129,0.0,1.2071080856453082,0.6986439637125931,0.915,0.21857566280232313,0.9216938835258484
0.7985249999999999,0.212,1.212,0.845,0.69357,4.6081898026690995,Europe,5.386,0.006,1.1183299605921824,0.7788313315793418,0.945,0.30184000000000005,0.9216938835258484
0.047451948,0.49495,1.10464,0.04776,0.0,10.558593003249857,Africa,4.332,0.12474,20.798618379736237,0.05031902048242675,0.99355,0.0,1.053580830871582
0.3802772352,0.44089,0.89186,0.34752,0.047451948,7.17737003058104,Africa,3.974,0.10769,3.1486778119874543,0.36614041034449213,1.09426,0.5467415680000001,1.053580830871582
0.3834818592910097,0.505196332931519,1.22155499458313,0.341755509376526,0.3802772352,12.294425048952895,Africa,3.76600003242493,0.0985831990838051,3.283228188838942,0.360067053523861,1.12209415435791,0.3932121554,1.053580830871582
0.42408899999999994,0.557,1.174,0.417,0.3834818592910097,27.94572720780766,Africa,3.59,0.092,2.438790436680175,0.43934320647344965,1.017,0.6171251037375789,1.053580830871582
0.560058,0.455,1.145,0.538,0.42408899999999994,45.781687325069974,Africa,3.488,0.1,1.934908273080426,0.5668264870089111,1.041,0.653918,1.053580830871582
0.6839439048,0.49049,1.23287,0.69702,0.0,8.458799313893651,South America,6.983,0.17521,1.4077442864726053,0.720179634069463,0.98124,0.0,1.033226642089844
0.667912691,0.40425,1.03938,0.61415,0.6839439048,6.587944476136147,South America,6.952,0.14166,1.7707763449264036,0.6345561422394776,1.08754,0.6047104063,1.033226642089844
0.6827412273996746,0.437453746795654,1.43130600452423,0.616552352905273,0.667912691,8.815637677475163,South America,6.63500022888184,0.111092761158943,1.7960117176005246,0.6370383172649077,1.10735321044922,0.42016936499999996,1.033226642089844
0.6655500000000001,0.493,1.474,0.675,0.6827412273996746,13.398781928915554,South America,6.419,0.088,1.4607191004577709,0.6974279834106447,0.986,0.6261301744902418,1.033226642089844
0.805208,0.39,1.439,0.802,0.6655500000000001,14.533885466114535,South America,6.3,0.086,1.2518547150284909,0.8286477669560549,1.004,0.7266819999999999,1.033226642089844
0.7758105183999999,0.30587,1.10614,0.76649,0.0,9.278141251467874,Europe,4.218,0.00872,1.3204957599478147,0.8328188388821226,1.01216,0.0,1.0865358176651
0.7547214635999999,0.21219,0.92542,0.67806,0.7758105183999999,7.233234328591528,Europe,4.217,0.00615,1.6415119382954562,0.7367364765259977,1.11306,0.33833504179999996,1.0865358176651
0.8225658614763982,0.289231717586517,1.43437945842743,0.708217680454254,0.7547214635999999,12.67257422532405,Europe,4.71400022506714,0.0110515309497714,1.6399515584882893,0.7695038765172435,1.1614590883255,0.1963648698,1.0865358176651
0.750448,0.359,1.515,0.712,0.8225658614763982,23.668176847367597,Europe,4.933,0.009,1.4803162876925888,0.7736135021775512,1.054,0.41486803443178366,1.0865358176651
0.88998,0.311,1.513,0.815,0.750448,18.676706579434637,Europe,5.011,0.004,1.3398608606029376,0.8855266913970565,1.092,0.543885,1.0865358176651
0.07001505,0.39493,0.85188,0.27125,0.0,3.917049843663785,Africa,3.587,0.12832,0.9515593895155939,0.08535140096198082,0.25812,0.0,0.31465954271698
0.0681397515,0.3337,0.63054,0.21297,0.07001505,2.589061345158906,Africa,3.739,0.12533,1.5022537327448586,0.06701304281243523,0.31995,0.3364329684,0.31465954271698
0.07559464120303458,0.324367851018906,1.04328000545502,0.215844258666039,0.0681397515,4.15857027262162,Africa,4.03200006484985,0.120328105986118,1.6225193598184142,0.06791745572994139,0.3502277135849,0.210411198,0.31465954271698
0.07975600000000001,0.312,1.097,0.254,0.07559464120303458,6.268213244957431,Africa,4.424,0.128,1.2361718042596748,0.07992352385011292,0.314,0.3384064933804373,0.31465954271698
0.12578,0.255,1.056,0.38,0.07975600000000001,5.965764646065194,Africa,4.587,0.113,0.8710297097444805,0.1195706262324524,0.331,0.342264,0.31465954271698
0.003426588,0.1185,0.41587,0.22396,0.0,2.1080190592051906,Africa,2.905,0.10062,0.06831272045363218,0.013985521215729352,0.0153,0.0,0.062446513733387
0.010756775699999999,0.0432,0.23442,0.15747,0.003426588,1.1552905228919224,Africa,2.905,0.09419,0.433769367538735,0.009833452517596451,0.06831,0.049280594999999996,0.062446513733387
0.013890970171642094,0.0599007532000542,0.629793584346771,0.151610791683197,0.010756775699999999,3.080500944961007,Africa,2.90499997138977,0.0841479450464249,0.6042876286939269,0.009467565384974437,0.091622568666935,0.010126944,0.062446513733387
0.013194999999999998,0.065,0.627,0.145,0.013890970171642094,4.207771290517415,Africa,2.905,0.076,0.6275429280739259,0.009054744491341114,0.091,0.03772511006293345,0.062446513733387
0.01748,0.22,1.2715,0.38,0.013194999999999998,7.22402136242259,Africa,3.775,0.18,0.12104944606720876,0.02372967521868706,0.046,0.040755,0.062446513733387
0.28135663320000004,0.66246,0.62736,0.61114,0.0,1.554410307234886,Asia,3.819,0.07247,0.7533011535629551,0.33504957193681695,0.46038,0.0,0.5482370192375183
0.23628363759999998,0.58852,0.5375,0.42494,0.28135663320000004,1.3324243926623698,Asia,3.907,0.08092,1.3084833509824685,0.23296783895479103,0.55604,0.41560090560000007,0.5482370192375183
0.25862865137173374,0.633375823497772,1.00623834133148,0.429783403873444,0.23628363759999998,2.607287855026899,Asia,4.16800022125244,0.0681059509515762,1.4001264113508507,0.23562317225733143,0.601765096187592,0.3163295,0.5482370192375183
0.25089300000000003,0.696,1.088,0.457,0.25862865137173374,4.249833990859732,Asia,4.433,0.065,1.2012866239250783,0.2505443177915459,0.549,0.6373270380758583,0.5482370192375183
0.36563799999999996,0.609,1.122,0.637,0.25089300000000003,4.835998448342744,Asia,4.7,0.062,0.9010847553413603,0.3492269812542992,0.574,0.757248,0.5482370192375183
0.09887345,0.49309,0.88767,0.23402,0.0,4.305106940200785,Africa,4.252,0.05786,1.8053241037473826,0.12149267018746654,0.4225,0.0,0.5191550730171205
0.06666069060000002,0.42736,0.62542,0.12698,0.09887345,2.7574621930249985,Africa,4.513,0.06126,4.133947554925585,0.06592231117171396,0.52497,0.4377012003,0.5191550730171205
0.07499173454665638,0.430388748645782,0.946018218994141,0.132892116904259,0.06666069060000002,4.003319355779944,Africa,4.69500017166138,0.0513066314160824,4.246022397763012,0.06899161665483029,0.564305365085602,0.2672794912,0.5191550730171205
0.09737,0.454,0.891,0.182,0.07499173454665638,4.868586416042839,Africa,4.975,0.043,2.939398934124499,0.09448622328911593,0.535,0.4071555974689997,0.5191550730171205
0.18171900000000002,0.381,0.91,0.331,0.09737,4.86604994385327,Africa,5.044,0.037,1.6585601643454881,0.1718403291686669,0.549,0.40451400000000004,0.5191550730171205
1.2011280127000001,0.63297,1.32261,0.90563,0.0,2.88703833056841,North America,7.427,0.32957,1.464478159091913,1.2571311605422293,1.32629,0.0,1.388128883255004
1.19186814,0.5737,1.0961,0.8276,1.2011280127000001,2.444741831158693,North America,7.404,0.31329,1.7401312212273898,1.1488154637818413,1.44015,0.8371724517000001,1.388128883255004
1.2344813651748408,0.611100912094116,1.48134899139404,0.83455765247345,1.19186814,3.401101906543337,North America,7.31599998474121,0.287371516227722,1.7724200211822585,1.158473582139888,1.47920441627502,0.62883257,1.388128883255004
1.19168,0.653,1.532,0.896,1.2344813651748408,4.77243699573222,North America,7.328,0.082,1.4843584334996263,1.2437634793964836,1.33,0.9052537197705967,1.388128883255004
1.418235,0.584,1.505,1.039,1.19168,5.280516473106207,North America,7.278,0.08549999999999999,1.3137505895034696,1.442265909701949,1.365,1.000396,1.388128883255004
0.9960376733999999,0.46364,1.20643,0.84483,0.0,11.288762047347245,Africa,6.505,0.02652,1.3955068415321243,0.6074620904884391,1.17898,0.0,0.7190347057851155
0.005258715,0.48879,1.02951,0.06699,0.9960376733999999,4.31913911730156,Africa,3.678,0.08289,1.1716417910447763,0.048168134940544886,0.0785,0.5593492052,0.7190347057851155
0.999876404,0.41418,1.00793,0.76376,0.005258715,10.150352467270896,Africa,6.596,0.03986,1.7140631341896122,0.5491699468904399,1.30915,0.5032141928999999,0.7190347057851155
1.0205230886224121,0.490946173667908,1.43388521671295,0.754444003105164,0.999876404,16.27255966667659,Africa,6.60900020599365,0.0368729270994663,1.7929288551703642,0.5424714218040664,1.35268235206604,0.4174644474,0.7190347057851155
0.0,0.270842045545578,1.25391757488251,0.0187726859003305,1.0205230886224121,4.46414345549983,Africa,2.69300007820129,0.0565650761127472,0.0,0.013498212683140526,0.0,0.7039604606242019,0.7190347057851155
1.052982,0.543,1.489,0.854,0.0,23.26199031401344,Africa,6.711,0.034,1.4437770049531038,0.6140556387404886,1.233,0.3396136009267295,0.7190347057851155
0.00024,0.305,1.255,0.01,1.052982,5.756616668960139,Africa,3.083,0.038,2.3976023976023977,0.007190347057851155,0.024,0.8085270000000001,0.7190347057851155
1.16748,0.457,1.487,0.92,0.00024,32.319061073679634,Africa,6.852,0.036,1.379332833338768,0.6615119293223063,1.269,0.382775,0.7190347057851155
0.00273,0.225,1.2715,0.105,1.16748,5.410408067741798,Africa,3.083,0.035,0.2475954670983716,0.07549864410743713,0.026,0.679559,0.7190347057851155
0.051323693000000004,0.23501,0.76062,0.1501,0.0,4.136727035405449,Africa,3.667,0.05269,2.277862900539604,0.05734069128100528,0.34193,0.0,0.3820165974750518
0.0161426336,0.12807,0.63178,0.03824,0.051323693000000004,3.3842939790015,Africa,3.763,0.04952,11.036339869281043,0.014608314687445981,0.42214,0.1787533062,0.3820165974750518
0.018017539437135327,0.16234202682972,0.953855872154236,0.0411347150802612,0.0161426336,4.4134688053200595,Africa,3.93600010871887,0.0535818822681904,10.645668259479372,0.015714143893067085,0.438012987375259,0.0809120646,0.3820165974750518
0.018973999999999998,0.189,0.907,0.053,0.018017539437135327,5.010772885475941,Africa,4.301,0.06,6.753442746651575,0.020246879666177744,0.358,0.15485089558894893,0.3820165974750518
0.0672,0.174,0.766,0.192,0.018973999999999998,3.868491490328771,Africa,4.35,0.078,1.8228217280349979,0.07334718671520994,0.35,0.17142300000000002,0.3820165974750518
0.9505657755000001,0.44132,1.12447,0.85857,0.0,3.3703093154298047,South America,6.67,0.12869,1.2895129166763728,1.0073832953862734,1.10715,0.0,1.173326921958924
0.9962704609999998,0.37789,0.90587,0.81883,0.9505657755000001,2.8670401316622356,South America,6.705,0.11451,1.4858824678813933,0.9607552835076256,1.2167,0.49625110040000003,1.173326921958924
1.0266315610889787,0.376895278692245,1.28402495384216,0.819479703903198,0.9962704609999998,3.93061939242147,South America,6.65199995040894,0.0822879821062088,1.5287374616516292,0.9615175985885498,1.25278460979462,0.3423192143,1.173326921958924
0.9138480000000001,0.431,1.331,0.808,1.0266315610889787,6.756002233389167,South America,6.476,0.061,1.399735151792676,0.9480481529428106,1.131,0.48394294282613787,1.173326921958924
1.0662800000000001,0.357,1.369,0.92,0.9138480000000001,7.320464146302337,South America,6.444,0.056,1.2597689155552658,1.0794607682022102,1.159,0.573661,1.173326921958924
0.7268541896,0.51697,0.94675,0.81658,0.0,11.565477644759344,Asia,5.14,0.02781,1.0900451879156003,0.8939864263359182,0.89012,0.0,1.0947934388987217
0.756059958,0.44012,0.79381,0.73561,0.7268541896,16.00423387096774,Asia,5.245,0.02745,1.3971887659389362,0.8053410015882887,1.0278,0.4894413475,1.0947934388987217
1.4633262395669793,0.490968644618988,1.26279091835022,0.943062424659729,0.756059958,3.372156333476199,Asia,5.47200012207031,0.293933749198914,1.645340063245229,1.0324585549893914,1.55167484283447,0.3493716572,1.0947934388987217
0.8015930758822367,0.472787708044052,1.16083741188049,0.741415500640869,1.4633262395669793,40.283298639279955,Asia,5.27299976348877,0.0227942746132612,1.4582257956103861,0.8116968255994345,1.08116579055786,0.6199907456195746,1.0947934388987217
0.790211,0.597,1.142,0.799,0.8015930758822367,39.36573595311961,Asia,5.246,0.103,1.2377817549217156,0.8747399576800787,0.989,0.5488296593747661,1.0947934388987217
0.918897,0.521,1.125,0.893,0.790211,19.393208067574555,Asia,5.191,0.1,1.1522827291967614,0.9776505409365585,1.029,0.6817739999999999,1.0947934388987217
